id,word,stress,num_syllables,lemma
52683,ожидаешь,3,4,ожидать
52684,покрытый,2,3,покрывать
52685,шелком,1,2,шелк
52686,разделилась,3,4,разделяться
52687,императорская,3,6,императорский
52688,ритуальный,3,4,ритуальный
52689,обуславливает,3,6,обуславливать
52690,сулейман,3,3,сулейман
52691,монстром,1,2,монстр
52692,терзают,2,3,терзать
52693,штучка,1,2,штучка
52694,реагировали,3,6,реагировать
52695,завязаны,2,4,завязнуть
52696,налоговая,2,5,налоговый
52697,гудок,2,2,гудок
52698,кузовного,3,4,кузовной
52699,уменьшение,3,5,уменьшение
52700,благовещенка,3,5,благовещенка
52701,вылитый,1,3,вылитый
52702,инкрустацией,3,5,инкрустация
52703,духовности,2,4,духовность
52704,муравьями,3,4,муравей
52705,банкетки,2,3,банкетка
52706,перенесены,5,5,перенести
52707,запищал,3,3,запищать
52708,заявлен,2,3,заявлять
52709,бортового,3,4,бортовой
52710,склонив,2,2,склонять
52711,блинницы,1,3,блинница
52712,кладка,1,2,кладка
52713,осетинский,3,4,осетинский
52714,халифата,3,4,халифат
52715,вредности,1,3,вредность
52716,начальница,2,4,начальница
52717,пожелали,3,4,пожелать
52718,ручьями,2,3,ручей
52719,рубежи,3,3,рубеж
52720,стойкий,1,2,стойкий
52721,обстоит,3,3,обстоять
52722,лыжник,1,2,лыжник
52723,оттенок,2,3,оттенок
52724,лучезарный,3,4,лучезарный
52725,справочнике,1,4,справочник
52726,передвигались,4,5,передвигаться
52727,снастей,2,2,снасть
52728,трудах,2,2,труд
52729,подлые,1,3,подлый
52730,облизнула,3,4,облизывать
52731,гипермаркетов,3,5,гипермаркет
52732,оксида,2,3,оксид
52733,заставляло,3,4,заставлять
52734,фоны,1,2,фон
52735,водяного,3,4,водяной
52736,разнообразную,4,6,разнообразный
52737,гектаров,2,3,гектар
52738,овладения,3,5,овладение
52739,эврика,1,3,эврика
52740,предлагаете,3,5,предлагать
52741,препятствовали,2,5,препятствовать
52742,нянька,1,2,нянька
52743,исполниться,2,4,исполняться
52744,нии,2,2,нии
52745,казака,3,3,казак
52746,пакетами,2,4,пакет
52747,возвышенности,2,5,возвышенность
52748,собственноручно,4,5,собственноручно
52749,сердцевину,3,4,сердцевина
52750,лишая,3,3,лишать
52751,отойти,3,3,отходить
52752,вытянулся,1,4,вытягиваться
52753,вопить,2,2,вопить
52754,машка,1,2,машка
52755,творилось,2,3,твориться
52756,захлебнулась,3,4,захлебываться
52757,скачивания,1,5,скачивание
52758,мясную,2,3,мясной
52759,разъяренный,3,4,разъяренный
52760,иврит,2,2,иврит
52761,мегаполис,3,4,мегаполис
52762,фиолетово,3,5,фиолетовый
52763,прилечу,3,3,прилетать
52764,тактикой,1,3,тактика
52765,кодирование,2,6,кодирование
52766,дроби,1,2,дробь
52767,оспаривания,2,6,оспаривание
52768,различались,3,4,различаться
52769,руанда,2,3,руанда
52770,уведомить,2,4,уведомлять
52771,дается,2,3,даваться
52772,песочные,2,4,песочный
52773,осел,2,2,оседать
52774,нитка,1,2,нитка
52775,суспензии,2,4,суспензия
52776,учёба,2,3,учеба
52777,рангу,1,2,ранг
52778,сообразив,4,4,соображать
52779,поддельные,2,4,поддельный
52780,мимикой,1,3,мимика
52781,одинокие,3,5,одинокий
52782,неуверенно,3,5,неуверенно
52783,позвонка,3,3,позвонок
52784,винит,2,2,винить
52785,нелепых,2,3,нелепый
52786,эпиляция,3,5,эпиляция
52787,изолированной,3,6,изолированный
52788,парализована,4,6,парализовать
52789,суставах,2,3,сустав
52790,утекает,3,4,утекать
52791,полимерных,3,4,полимерный
52792,флюгер,1,2,флюгер
52793,развивалась,3,4,развиваться
52794,загона,2,3,загон
52795,яков,1,2,яков
52796,совершает,3,4,совершать
52797,подгоняя,3,4,подгонять
52798,рубашкой,2,3,рубашка
52799,тонзиллит,3,3,тонзиллит
52800,максимальном,3,4,максимальный
52801,коней,2,2,конь
52802,женихи,3,3,жених
52803,сглотнув,2,2,сглатывать
52804,заслуженный,2,4,заслуживать
52805,офицерского,3,5,офицерский
52806,отчуждение,3,5,отчуждение
52807,ровная,1,3,ровный
52808,разбавить,2,3,разбавлять
52809,психиатра,3,4,психиатр
52810,недоступных,3,4,недоступный
52811,межнациональных,5,6,межнациональный
52812,сорочка,3,3,сорочка
52813,котёнка,2,3,котенок
52814,отзовитесь,3,4,отзываться
52815,дорожает,3,4,дорожать
52816,звукозаписи,3,5,звукозапись
